3.0199517204e-001 -1.159175% 4.4641683554e-006 8.8260276016e-006 -1.0230910913e-007 1.8386880202e+000 -1.883792% 5.8678299848e-006 1.1518672104e-005 -2.1698786553e-007 9.4186903763e-001 7.8325775541e-001 7.8325775162e-001 5.4167154430e-001 5.4167154252e-001 5.4167153718e-001 2 1 4
3.3113112148e-001 -1.250498% 4.8408202260e-006 9.5620669785e-006 -1.1957347356e-007 2.0160813115e+000 -1.986544% 6.1913862506e-006 1.2141574723e-005 -2.4119777877e-007 9.4186903578e-001 7.8325775432e-001 7.8325775022e-001 5.4167154573e-001 5.4167154381e-001 5.4167153805e-001 1 1 4
3.6307805477e-001 -1.346755% 5.2437485275e-006 1.0348133099e-005 -1.3936395576e-007 2.2105891852e+000 -2.088521% 6.5184179155e-006 1.2770129062e-005 -2.6670676874e-007 9.4186903377e-001 7.8325775313e-001 7.8325774871e-001 5.4167154727e-001 5.4167154520e-001 5.4167153900e-001 2 1 4
3.9810717055e-001 -1.447784% 5.6737201634e-006 1.1185498492e-005 -1.6194183482e-007 2.4238628251e+000 -2.188672% 6.8480778639e-006 1.3402812073e-005 -2.9334365512e-007 9.4186903160e-001 7.8325775184e-001 7.8325774708e-001 5.4167154892e-001 5.4167154670e-001 5.4167154004e-001 1 1 4
4.3651583224e-001 -1.553337% 6.1312994379e-006 1.2075032920e-005 -1.8756595572e-007 2.6577127179e+000 -2.285870% 7.1798149837e-006 1.4038723004e-005 -3.2090696355e-007 9.4186902925e-001 7.8325775044e-001 7.8325774532e-001 5.4167155070e-001 5.4167154831e-001 5.4167154117e-001 2 1 4
4.7863009232e-001 -1.663069% 6.6167961000e-006 1.3017108653e-005 -2.1648354660e-007 2.9141240229e+000 -2.378920% 7.5134641961e-006 1.4677756339e-005 -3.4917205290e-007 9.4186902671e-001 7.8325774893e-001 7.8325774343e-001 5.4167155260e-001 5.4167155005e-001 5.4167154240e-001 3 1 4
5.2480746025e-001 -1.776535% 7.1302080162e-006 1.4011496900e-005 -2.4891913252e-007 3.1952734237e+000 -2.466589% 7.8493223476e-006 1.5320744914e-005 -3.7789978072e-007 9.4186902396e-001 7.8325774728e-001 7.8325774139e-001 5.4167155464e-001 5.4167155192e-001 5.4167154375e-001 1 1 4
5.7543993734e-001 -1.893183% 7.6711607880e-006 1.5057260157e-005 -2.8506141877e-007 3.5035476064e+000 -2.547633% 8.1881996572e-006 1.5969553757e-005 -4.0684555786e-007 9.4186902100e-001 7.8325774550e-001 7.8325773921e-001 5.4167155681e-001 5.4167155392e-001 5.4167154522e-001 2 1 4
6.3095734448e-001 -2.012357% 8.2388435544e-006 1.6152638293e-005 -3.2504881594e-007 3.8415635203e+000 -2.620826% 8.5314370292e-006 1.6627106476e-005 -4.3576758283e-007 9.4186901781e-001 7.8325774357e-001 7.8325773686e-001 5.4167155913e-001 5.4167155606e-001 5.4167154683e-001 1 1 4
6.9183097092e-001 -2.133302% 8.8319446600e-006 1.7294936156e-005 -3.6895316419e-007 4.2121905928e+000 -2.684997% 8.8808827957e-006 1.7297332645e-005 -4.6443294612e-007 9.4186901437e-001 7.8325774148e-001 7.8325773435e-001 5.4167156161e-001 5.4167155835e-001 5.4167154857e-001 2 1 4
7.5857757503e-001 -2.255164% 9.4485907819e-006 1.8480417838e-005 -4.1676372568e-007 4.6185750885e+000 -2.739061% 9.2388274515e-006 1.7985033838e-005 -4.9262106523e-007 9.4186901068e-001 7.8325773922e-001 7.8325773165e-001 5.4167156424e-001 5.4167156080e-001 5.4167155048e-001 2 1 4
8.3176377110e-001 -2.377006% 1.0086291740e-005 1.9704213200e-005 -4.6837027955e-007 5.0641668177e+000 -2.782051% 9.6079001499e-006 1.8695677087e-005 -5.2012321286e-007 9.4186900671e-001 7.8325773679e-001 7.8325772878e-001 5.4167156703e-001 5.4167156341e-001 5.4167155255e-001 1 1 4
9.1201083936e-001 -2.497816% 1.0741897162e-005 2.0960246022e-005 -5.2354830182e-007 5.5527484218e+000 -2.813150% 9.9909384771e-006 1.9435137407e-005 -5.4673954763e-007 9.4186900245e-001 7.8325773415e-001 7.8325772570e-001 5.4167157000e-001 5.4167156620e-001 5.4167155480e-001 2 1 4
1.0000000000e+000 -2.616523% 1.1411571210e-005 2.2241196499e-005 -5.8194592168e-007 6.0884674844e+000 -2.831718% 1.0390846857e-005 2.0209419961e-005 -5.7227375360e-007 9.4186899790e-001 7.8325773131e-001 7.8325772242e-001 5.4167157313e-001 5.4167156916e-001 5.4167155725e-001 1 1 4
1.0964781961e+000 -2.732013% 1.2090789747e-005 2.3538504595e-005 -6.4307489902e-007 6.6758717400e+000 -2.837310% 1.0810461830e-005 2.1024396364e-005 -5.9652729625e-007 9.4186899302e-001 7.8325772825e-001 7.8325771892e-001 5.4167157645e-001 5.4167157231e-001 5.4167155990e-001 2 1 4
1.2022644346e+000 -2.843146% 1.2774369791e-005 2.4842433054e-005 -7.0630652897e-007 7.3199476803e+000 -2.829694% 1.1252440762e-005 2.1885586496e-005 -6.1929502880e-007 9.4186898781e-001 7.8325772495e-001 7.8325771520e-001 5.4167157996e-001 5.4167157566e-001 5.4167156278e-001 3 1 4
1.3182567386e+000 -2.948775% 1.3456534997e-005 2.6142195492e-005 -7.7087450262e-007 8.0261628836e+000 -2.808857% 1.1719184846e-005 2.2798006366e-005 -6.4036332557e-007 9.4186898226e-001 7.8325772140e-001 7.8325771124e-001 5.4167158366e-001 5.4167157922e-001 5.4167156589e-001 39 1 4
1.4454397707e+000 -3.047766% 1.4131024723e-005 2.7426164110e-005 -8.3588533604e-007 8.8005124303e+000 -2.775011% 1.2212799572e-005 2.3766087586e-005 -6.5951155828e-007 9.4186897634e-001 7.8325771759e-001 7.8325770703e-001 5.4167158756e-001 5.4167158298e-001 5.4167156925e-001 1 1 4
1.5848931925e+000 -3.139017% 1.4791249852e-005 2.8682161700e-005 -9.0033800313e-007 9.6495697942e+000 -2.728589% 1.2735087631e-005 2.4793658243e-005 -6.7651701899e-007 9.4186897006e-001 7.8325771349e-001 7.8325770256e-001 5.4167159167e-001 5.4167158697e-001 5.4167157287e-001 2 1 4
1.7378008287e+000 -3.221482% 1.5430494865e-005 2.9897836322e-005 -9.6315340777e-007 1.0580542646e+001 -2.670235% 1.3287562891e-005 2.5883963260e-005 -6.9116252164e-007 9.4186896339e-001 7.8325770910e-001 7.8325769782e-001 5.4167159598e-001 5.4167159118e-001 5.4167157676e-001 1 1 4
1.9054607180e+000 -3.294191% 1.6042161847e-005 3.1061111237e-005 -1.0232124572e-006 1.1601334037e+001 -2.600790% 1.3871471901e-005 2.7039698005e-005 -7.0324579719e-007 9.4186895634e-001 7.8325770441e-001 7.8325769280e-001 5.4167160052e-001 5.4167159562e-001 5.4167158095e-001 2 1 4
2.0892961309e+000 -3.356277% 1.6620048811e-005 3.2160695498e-005 -1.0794021238e-006 1.2720609492e+001 -2.521276% 1.4487810679e-005 2.8263032227e-005 -7.1258913182e-007 9.4186894889e-001 7.8325769939e-001 7.8325768749e-001 5.4167160527e-001 5.4167160031e-001 5.4167158542e-001 2 1 4
2.2908676528e+000 -3.406996% 1.7158642109e-005 3.3186617387e-005 -1.1306668308e-006 1.3947870566e+001 -2.432868% 1.5137329940e-005 2.9555610813e-005 -7.1904906576e-007 9.4186894104e-001 7.8325769404e-001 7.8325768190e-001 5.4167161025e-001 5.4167160524e-001 5.4167159020e-001 3 1 4
2.5118864315e+000 -3.445752% 1.7653401897e-005 3.4130743062e-005 -1.1760607307e-006 1.5293535510e+001 -2.336866% 1.5820526212e-005 3.0918527745e-005 -7.2252467866e-007 9.4186893279e-001 7.8325768836e-001 7.8325767600e-001 5.4167161545e-001 5.4167161041e-001 5.4167159529e-001 1 1 4
